-2.94838	0	0	0	0	0	0	0	-0.00414229	-0.000915403	0.000773658	0.00146398	0.00161669	0.0123173	0.0162807	0.0148878	0.0119564	0.00901391	0.00656526	0.0250119	0.0225224	0.0156239	0.0105396	0.00701976	0.00463978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00295538	-0.00187846	0.000549299	0.00185773	0.00231102	0.0163367	0.00246833	0.00102209	0.00145927	0.00173373	0.00269068	0.00131732	0.00175049	0.00199336	0.0159609	0.0045415	0.00228691	0.0018442	0.0137813	0.00483204	0.00254154	0.00413057	0.00218868	0.00188639	0.013107	0.00446204	0.002337	0.0107043	0.00411679	0.00808705	0.00394805	0.0021428	0.00995359	0.00369703	0.00788018	0.00326244	0.0072513	0.00907279	0.00670779	0.00599783	0.00522621	0.00438785	0.0301137	0.0155492	0.0104571	0.00756023	0.00558871	0.0107844	0.00745897	0.00566287	0.00437547	0.0223238	0.0121178	0.00806157	0.00563919	0.0156155	0.00868792	0.00574833	0.00813403	0.00564804	0.00415337	0.0146297	0.00817911	0.00548331	0.0100008	0.0056678	0.0063491	0.0057297	0.00398959	0.00947882	0.00541228	0.00636811	0.00392146	0.00613659	0	-0.0227608	0.000639195	0.0227608	-0.000643576	-0.0230991	0.000616705	0.0230992	-0.000763018	-0.019311	0.00048962	0.019311	-0.000927528	-0.00655196	0.00010509	0.00655197	-0.000245915	-0.0126069	8.76187e-05	0.0126069	-8.67913e-05	-0.00281692	0.000288482	0.00281692	-0.000248285	-0.0146912	0.000652155	0.0146912	-0.000361933	-0.00129741	0.000371321	0.00129741	-0.000163943	0.0299627	-0.000190703	-0.0299628	9.56228e-05	-0.00201505	0.000215298	0.00201506	-0.000254693	-0.00349411	5.20171e-05	0.00349412	7.12446e-06	-0.00117129	0.000169297	0.00117129	0.000449455	0.0225678	0.00150338	0.0225677	0.0010476	0.022851	0.00167693	0.022851	0.00114056	0.0197145	0.00181361	0.0197145	0.00120763	-0.00427088	0.000267342	-0.00427087	0.000135453	-0.00356792	9.8675e-05	-0.00356791	-0.000293206	-0.000713962	8.61788e-05	-0.000713962	0.000191568	0.0131913	0.000853423	0.0131913	0.00083333	0.000365289	0.000303031	0.000365287	0.000535254	-0.0215481	-0.000992297	-0.0215481	-0.00023068	-0.0091061	5.52699e-05	-0.00910609	3.94923e-06	0.00195795	-1.57728e-05	0.00195795	-0.000332603	0.00149581	-0.000669592	0.00149581	-0.00023426	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.00396807	0	0	0	0	0	0	0	0.000239282	-0.004228	-0.0057928	-0.0057735	-0.00508405	0.00150699	0.000278482	-0.0008763	-0.00150951	-0.00172229	-0.00168198	-0.0169196	-0.0192564	-0.0162948	-0.0124868	-0.00915139	-0.00656474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00841394	-0.00024359	-0.00563233	-0.00745356	-0.00735443	0.00129114	0.00499375	-0.000327403	-0.00358203	-0.00466443	0.00412585	-0.00103197	-0.00413475	-0.00508886	0.000200994	0.00248219	-0.000650823	-0.00253021	-0.000322811	0.00119625	-0.000628434	0.00151966	-0.00145343	-0.00317135	-0.000584854	0.000944933	-0.000846146	-0.000673795	0.000394644	-0.000734668	0.000100775	-0.00155832	-0.000972298	0.000103708	-0.000809857	-0.000585681	-0.00108277	-0.00783803	-0.00960334	-0.0103617	-0.00965855	-0.00827948	-0.0166348	-0.00993662	-0.00863235	-0.00755245	-0.00632525	-0.0120159	-0.0102906	-0.00885177	-0.00732492	-0.0132234	-0.00839524	-0.00663909	-0.00534857	-0.00892174	-0.0057552	-0.00438727	-0.0107791	-0.00848121	-0.00675512	-0.00959319	-0.00627089	-0.00478066	-0.00591601	-0.00387469	-0.00371004	-0.00844512	-0.00641519	-0.00672793	-0.00447833	-0.00391592	-0.00626693	-0.00465449	0	0.0543568	-0.000753604	-0.0543569	-0.000485413	0.0519871	-0.000770082	-0.0519872	-0.000441232	0.0399181	-0.000666768	-0.0399182	-0.000280098	-9.90321e-05	9.25085e-06	9.90323e-05	-2.89429e-05	0.00150906	3.16549e-05	-0.00150907	2.00059e-05	-0.0182719	0.000187845	0.0182719	0.000388678	0.0160829	-0.000266885	-0.0160829	-1.33105e-05	-0.00487509	8.99158e-07	0.00487509	0.000164022	-0.0214551	0.000352361	0.0214551	0.000140719	0.000264913	2.53459e-05	-0.000264913	-5.96643e-05	0.00118114	1.89296e-05	-0.00118114	2.57313e-05	-0.0205767	0.000405486	0.0205767	0.00026675	-0.0538037	-0.000696463	-0.0538036	-0.000360297	-0.0514251	-0.000713853	-0.0514251	-0.00037697	-0.039638	-0.000617127	-0.0396379	-0.000331834	0.000848319	3.93482e-05	0.000848318	2.07155e-05	-0.000751121	-5.81593e-05	-0.00075112	1.6396e-05	0.017877	-0.000729694	0.017877	-0.000549479	-0.0155375	-0.00109847	-0.0155374	-0.00078468	0.00520955	-0.00106732	0.00520954	-0.000843509	0.0186011	-0.000794155	0.018601	-0.000729348	0.0017153	6.28846e-05	0.0017153	4.1411e-05	-0.000952724	-8.57416e-05	-0.000952723	3.6686e-05	0.0208811	-4.83131e-05	0.020881	-0.000113699	
-0.00162368	0	0	0	0	0	0	0	-0.00415263	-0.00583954	-0.00600218	-0.00540947	-0.00455342	0.000870329	-0.000262228	-0.00120975	-0.00167712	-0.00178199	-0.00167889	-0.0163485	-0.0177456	-0.0146769	-0.0111139	-0.00809735	-0.00579475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00090893	-0.00538179	-0.00746225	-0.00763127	-0.00686577	0.000762892	-0.000577292	-0.00337417	-0.00465436	-0.00475417	-0.00138837	-0.00400234	-0.00513383	-0.00511662	-0.00011563	-0.000822379	-0.00243291	-0.00313268	-0.000464885	-0.0007666	-0.00167934	-0.00172348	-0.00315108	-0.0036922	-0.000739984	-0.00100629	-0.00187715	-0.000713494	-0.000765483	-0.000716464	-0.00179518	-0.00251457	-0.0010276	-0.00104302	-0.000797672	-0.00168491	-0.00108305	-0.0120171	-0.0114691	-0.0105027	-0.00903091	-0.00743022	-0.0148908	-0.0104332	-0.00855897	-0.00705044	-0.00568856	-0.01256	-0.0101662	-0.00826423	-0.00660071	-0.0115907	-0.00799609	-0.00617439	-0.00482998	-0.00771171	-0.00527587	-0.00397186	-0.0102928	-0.00789135	-0.0061119	-0.00835429	-0.00575497	-0.0043292	-0.005101	-0.0034932	-0.00319541	-0.00777657	-0.00581917	-0.00585211	-0.00404193	-0.00338246	-0.00567278	-0.00405358	0	0.0489509	-0.000677949	-0.0489509	-0.000455951	0.0463953	-0.000688475	-0.0463953	-0.000415215	0.034767	-0.000587152	-0.0347671	-0.000269231	-0.000181518	1.2824e-05	0.000181518	-3.03067e-05	0.00139718	2.87689e-05	-0.00139719	1.85705e-05	-0.0158377	0.000171274	0.0158377	0.000317023	0.0150445	-0.000255792	-0.0150445	-2.96604e-05	-0.00388337	-3.13184e-05	0.00388337	0.000152613	-0.0203433	0.000249988	0.0203433	0.000229153	0.000140054	2.35934e-05	-0.000140054	-5.21314e-05	0.00102577	2.05367e-05	-0.00102577	2.8049e-05	-0.0178661	0.000364754	0.0178662	0.000232602	-0.0483621	-0.000606218	-0.0483621	-0.000317157	-0.0458046	-0.000615566	-0.0458045	-0.000329729	-0.0344563	-0.000519218	-0.0344562	-0.000285288	0.000701488	3.92874e-05	0.000701487	2.04518e-05	-0.000756477	-5.97376e-05	-0.000756476	1.837e-05	0.015247	-0.000621456	0.015247	-0.000482111	-0.0146242	-0.000962411	-0.0146242	-0.000695503	0.00411659	-0.000947558	0.00411658	-0.000754137	0.0182567	-0.000769065	0.0182567	-0.000685267	0.00160115	5.87791e-05	0.00160115	3.82606e-05	-0.000900596	-7.99531e-05	-0.000900594	3.24313e-05	0.018092	-4.96763e-05	0.018092	-0.000101327	
