,Energy,Gradient,Iteration,Noise,Time
190,-10.76401357,0.03780774,190.0,0.000553,271.46
191,-10.76494761,0.0313008,191.0,0.000549,272.86
192,-10.76423835,0.03603124,192.0,0.000569,274.26
193,-10.76452149,0.03935746,193.0,0.000559,275.68
194,-10.765802,0.03009656,194.0,0.00053,277.09
195,-10.76444884,0.04074706,195.0,0.000591,278.49
196,-10.76490752,0.03350544,196.0,0.00056,279.89
197,-10.764549,0.04754078,197.0,0.000745,281.29
198,-10.7652558,0.02815123,198.0,0.000625,282.69
199,-10.76513457,0.03351757,199.0,0.000545,284.09
200,-10.76555193,0.02795087,200.0,0.000555,285.49
201,-10.76517335,0.02863103,201.0,0.000526,286.9
202,-10.76415043,0.0384682,202.0,0.000608,288.3
203,-10.76577165,0.03163045,203.0,0.000599,289.71
204,-10.76551548,0.02491579,204.0,0.000535,291.11
205,-10.7655613,0.03735434,205.0,0.000556,292.52
206,-10.7652033,0.02876005,206.0,0.000524,293.92
207,-10.76615526,0.0839278,207.0,0.000528,295.32
208,-10.76536655,0.02622754,208.0,0.000528,296.72
209,-10.76347012,0.04293768,209.0,0.000797,298.12
210,-10.76386063,0.04781841,210.0,0.000997,299.65
211,-10.76415872,0.05053562,211.0,0.000762,301.1
212,-10.765637,0.03585633,212.0,0.000554,302.51
213,-10.76486965,0.0324728,213.0,0.000539,303.91
214,-10.76563557,0.03273246,214.0,0.000571,305.31
215,-10.76501346,0.0355377,215.0,0.000588,306.72
216,-10.76507456,0.03602802,216.0,0.000572,308.12
217,-10.76614336,0.03119432,217.0,0.000521,309.52
218,-10.76523846,0.02922392,218.0,0.000531,310.92
219,-10.76536427,0.03722324,219.0,0.000544,312.34
220,-10.76472593,0.03058859,220.0,0.000545,313.74
221,-10.7661319,0.04186975,221.0,0.000587,315.22
222,-10.76545798,0.02598414,222.0,0.000527,316.63
223,-10.76507237,0.02544635,223.0,0.000534,318.03
224,-10.76530399,0.02607511,224.0,0.000523,319.43
225,-10.76556129,0.0288857,225.0,0.000528,320.83
226,-10.76529577,0.04227968,226.0,0.000537,322.25
227,-10.76533634,0.02404282,227.0,0.000581,323.65
228,-10.76463445,0.06252187,228.0,0.000596,325.05
229,-10.76482897,0.04407134,229.0,0.000624,326.45
230,-10.76532118,0.03308155,230.0,0.000545,327.85
231,-10.76619111,0.02799997,231.0,0.000505,329.33
232,-10.76604294,0.02756667,232.0,0.000523,330.83
233,-10.76549782,0.07544864,233.0,0.000538,332.23
234,-10.76619663,0.02435185,234.0,0.000516,333.63
235,-10.76531242,0.04182766,235.0,0.000598,335.03
236,-10.76368516,0.04368617,236.0,0.000688,336.44
237,-10.76447266,0.03584533,237.0,0.000585,337.85
238,-10.76428379,0.04100441,238.0,0.000657,339.25
239,-10.76455745,0.04416489,239.0,0.000637,340.65
240,-10.76553429,0.03327878,240.0,0.000531,342.05
241,-10.76525187,0.03004219,241.0,0.000578,343.45
242,-10.76451146,0.03804282,242.0,0.000615,344.85
243,-10.7646323,0.03767779,243.0,0.000643,346.26
244,-10.76543513,0.03460661,244.0,0.000627,347.67
245,-10.76578684,0.03376105,245.0,0.000579,349.07
246,-10.76458744,0.03908222,246.0,0.000662,350.47
247,-10.76557633,0.03299706,247.0,0.000511,351.87
248,-10.76551395,0.03026347,248.0,0.000534,353.74
249,-10.76505655,0.03705525,249.0,0.000577,355.6
250,-10.76456882,0.04231176,250.0,0.000634,357.19
251,-10.76550224,0.0333681,251.0,0.000528,358.6
252,-10.76551999,0.03479378,252.0,0.000531,360.15
253,-10.76562299,0.03219668,253.0,0.000526,361.55
254,-10.76594905,0.0400969,254.0,0.000565,362.95
255,-10.76502266,0.0312227,255.0,0.000578,364.35
256,-10.76507468,0.04471954,256.0,0.000743,365.75
257,-10.76539259,0.02633462,257.0,0.000546,367.16
258,-10.76536502,0.02999458,258.0,0.00055,368.56
259,-10.76500791,0.03326094,259.0,0.000601,369.97
260,-10.76482121,0.05167296,260.0,0.000658,371.37
261,-10.76517781,0.02582164,261.0,0.000687,372.77
262,-10.76546998,0.03152406,262.0,0.000532,374.22
263,-10.76541012,0.0322614,263.0,0.000609,375.63
264,-10.7658875,0.03405423,264.0,0.000547,377.03
265,-10.76575747,0.03740833,265.0,0.000577,378.43
266,-10.76525211,0.03991168,266.0,0.000576,379.83
267,-10.76601481,0.02668517,267.0,0.000544,381.23
268,-10.76551456,0.02265407,268.0,0.000514,382.65
269,-10.7658523,0.02856388,269.0,0.000515,384.05
270,-10.765704,0.0296342,270.0,0.000527,385.45
271,-10.76505123,0.03771557,271.0,0.000626,386.86
272,-10.76577332,0.03349728,272.0,0.000557,388.25
273,-10.76525269,0.02566884,273.0,0.000552,389.78
274,-10.76560189,0.02298919,274.0,0.000508,391.21
275,-10.76565962,0.03115524,275.0,0.000529,392.63
276,-10.76675857,0.02480238,276.0,0.000513,394.03
277,-10.76512037,0.03710393,277.0,0.00053,395.43
278,-10.76613965,0.02676847,278.0,0.000522,396.84
279,-10.76610801,0.03829564,279.0,0.000568,398.25
280,-10.7661242,0.02795023,280.0,0.000552,399.65
281,-10.76597401,0.08407726,281.0,0.000502,401.05
282,-10.76555864,0.03024046,282.0,0.000552,402.45
283,-10.76503626,0.04792942,283.0,0.000675,403.86
284,-10.76442121,0.03216885,284.0,0.000655,405.26
285,-10.76354445,0.05663957,285.0,0.000845,406.66
286,-10.76399958,0.04319383,286.0,0.00085,408.07
287,-10.76614037,0.03814163,287.0,0.00062,409.47
288,-10.76599175,0.032988,288.0,0.000539,410.87
289,-10.76572001,0.0309405,289.0,0.000523,412.27
290,-10.76463376,0.05105328,290.0,0.000696,413.68
291,-10.76489271,0.03488511,291.0,0.000547,415.07
292,-10.76560735,0.03125408,292.0,0.00056,416.48
293,-10.76454982,0.03265794,293.0,0.000602,417.89
294,-10.76332615,0.06843259,294.0,0.000886,419.39
295,-10.76647969,0.02610042,295.0,0.000569,420.88
296,-10.76565465,0.03284743,296.0,0.000621,422.28
297,-10.76601037,0.02581888,297.0,0.000512,423.68
298,-10.76461338,0.04319892,298.0,0.000657,425.08
299,-10.76477882,0.03687944,299.0,0.000729,426.49
300,-10.76626157,0.03889137,300.0,0.000561,427.88
301,-10.76641852,0.02987161,301.0,0.00055,429.29
302,-10.76551642,0.02821047,302.0,0.000519,430.69
