,Energy,Gradient,Iteration,Noise,Time
113,-10.70830887,0.03046839,113.0,0.000589,209.85
114,-10.70835547,0.03238295,114.0,0.000626,211.67
115,-10.70874322,0.0314792,115.0,0.000602,213.49
116,-10.70784993,0.03292813,116.0,0.000579,215.32
117,-10.70831063,0.03500747,117.0,0.000621,217.14
118,-10.70896753,0.03188317,118.0,0.000603,218.96
119,-10.70798314,0.03274051,119.0,0.000605,220.92
120,-10.70821609,0.03011003,120.0,0.000605,222.75
121,-10.707328,0.03494167,121.0,0.000598,224.57
122,-10.70855481,0.03302081,122.0,0.0006,226.39
123,-10.70889571,0.02999979,123.0,0.000643,228.22
124,-10.70834681,0.03222715,124.0,0.000593,230.03
125,-10.70868388,0.03074337,125.0,0.000589,231.85
126,-10.70719899,0.0326185,126.0,0.000711,233.68
127,-10.70830608,0.03130858,127.0,0.000622,235.59
128,-10.7081225,0.0356079,128.0,0.000635,237.44
129,-10.70806737,0.03012704,129.0,0.000589,239.28
130,-10.7091879,0.03359209,130.0,0.000658,241.1
131,-10.70832009,0.03289979,131.0,0.000573,242.92
132,-10.7087279,0.03060451,132.0,0.000561,244.75
133,-10.70848007,0.03529019,133.0,0.000674,246.57
134,-10.70880859,0.03172884,134.0,0.000634,248.4
135,-10.70884314,0.03086533,135.0,0.000554,250.34
136,-10.70886494,0.03665391,136.0,0.000557,252.17
137,-10.70977626,0.05646188,137.0,0.000584,253.99
138,-10.71043086,0.03474338,138.0,0.000563,255.82
139,-10.70908233,0.02798957,139.0,0.000562,257.66
140,-10.70929496,0.03007097,140.0,0.000585,259.49
141,-10.70950947,0.03036629,141.0,0.00062,261.31
142,-10.70868101,0.03186414,142.0,0.000607,263.14
143,-10.70982745,0.02736486,143.0,0.000599,264.96
144,-10.70965428,0.03369563,144.0,0.000591,266.78
145,-10.70806466,0.03031149,145.0,0.000673,268.61
146,-10.71057426,0.04682049,146.0,0.000609,270.44
147,-10.70974558,0.03111477,147.0,0.000585,272.27
148,-10.7096673,0.02921669,148.0,0.000625,274.09
149,-10.70902164,0.03041497,149.0,0.000585,275.93
150,-10.7091713,0.03477341,150.0,0.000581,277.78
151,-10.70913586,0.02694945,151.0,0.000581,279.68
152,-10.70972859,0.03073539,152.0,0.000597,281.56
153,-10.70947079,0.03153481,153.0,0.000567,283.38
154,-10.70999605,0.02866904,154.0,0.000606,285.21
155,-10.70942701,0.02818974,155.0,0.000558,287.04
156,-10.70948598,0.02855006,156.0,0.000612,288.86
157,-10.70895434,0.02708886,157.0,0.000613,290.69
158,-10.7102377,0.03001212,158.0,0.000662,292.51
159,-10.71021296,0.02923445,159.0,0.00056,294.37
160,-10.70956628,0.02948709,160.0,0.000629,296.29
161,-10.70949467,0.02811515,161.0,0.000561,298.12
162,-10.71005815,0.02621361,162.0,0.000577,299.97
163,-10.71042652,0.03608957,163.0,0.000557,301.8
164,-10.70998142,0.02926104,164.0,0.000592,303.62
165,-10.71036584,0.02747527,165.0,0.000555,305.45
166,-10.70948321,0.03614323,166.0,0.000605,307.29
167,-10.70918487,0.03269273,167.0,0.000555,309.11
168,-10.70954759,0.03254923,168.0,0.000563,311.09
169,-10.70988597,0.02840596,169.0,0.000571,312.94
170,-10.70939789,0.0365366,170.0,0.000679,314.76
171,-10.71027377,0.03686995,171.0,0.000616,316.59
172,-10.71002226,0.03778063,172.0,0.000592,318.41
173,-10.70956477,0.02884344,173.0,0.000628,320.24
174,-10.70917468,0.02798281,174.0,0.000619,322.06
175,-10.70977886,0.03446812,175.0,0.000599,323.89
176,-10.70983832,0.03166397,176.0,0.000542,325.74
177,-10.71049418,0.02959054,177.0,0.000553,327.56
178,-10.70986114,0.02876456,178.0,0.000581,329.38
179,-10.70993471,0.02994084,179.0,0.000575,331.21
180,-10.7098929,0.0306478,180.0,0.000546,333.06
181,-10.70971136,0.03038162,181.0,0.000548,334.88
182,-10.71003374,0.02738219,182.0,0.000605,336.72
183,-10.70942467,0.02822195,183.0,0.000571,338.54
184,-10.70983328,0.0301907,184.0,0.000562,340.51
185,-10.71071202,0.03015097,185.0,0.00054,342.34
186,-10.71041892,0.0269589,186.0,0.000566,344.16
187,-10.71053523,0.02844119,187.0,0.000551,345.98
188,-10.7107892,0.02816722,188.0,0.000546,347.82
189,-10.71045023,0.03541899,189.0,0.000601,349.64
190,-10.7104086,0.02815475,190.0,0.000548,351.46
191,-10.71086607,0.02615624,191.0,0.000596,353.3
192,-10.7106907,0.02623505,192.0,0.000538,355.13
193,-10.70999427,0.02915456,193.0,0.000609,357.0
194,-10.71082836,0.0279279,194.0,0.000545,358.83
195,-10.71025283,0.02898458,195.0,0.000562,360.67
196,-10.71135802,0.02800418,196.0,0.000535,362.5
197,-10.71146036,0.02955205,197.0,0.000544,364.32
198,-10.70955357,0.02594938,198.0,0.000585,366.15
199,-10.7098314,0.02871689,199.0,0.000637,367.99
200,-10.70992765,0.035062,200.0,0.000558,369.91
201,-10.71195616,0.02818159,201.0,0.000531,371.77
202,-10.7102884,0.0279184,202.0,0.000568,373.59
203,-10.71039048,0.02934014,203.0,0.000591,375.43
204,-10.71017788,0.02659651,204.0,0.000544,377.25
205,-10.71011474,0.02867779,205.0,0.000583,379.08
206,-10.70995324,0.02669717,206.0,0.000545,380.91
207,-10.71127483,0.02861343,207.0,0.000596,382.83
208,-10.70931063,0.02897315,208.0,0.000567,384.66
209,-10.71068883,0.02843704,209.0,0.000565,386.48
210,-10.70954935,0.02948198,210.0,0.000608,388.33
211,-10.71072931,0.02850213,211.0,0.000591,390.16
212,-10.7105312,0.03094102,212.0,0.000593,391.98
213,-10.71016967,0.02624273,213.0,0.000536,393.81
214,-10.711369,0.02850883,214.0,0.00054,395.65
215,-10.71153982,0.02661591,215.0,0.000547,397.47
216,-10.70945088,0.03664059,216.0,0.000574,399.42
217,-10.71051369,0.02601317,217.0,0.000564,401.33
218,-10.71104065,0.02546111,218.0,0.000532,403.19
219,-10.71156998,0.02900298,219.0,0.000601,405.01
