,Energy,Gradient,Iteration,Noise,Time
113,-75.62804637,0.03736119,113.0,0.000772,430.43
114,-75.62859872,0.03535581,114.0,0.000748,434.15
115,-75.62768477,0.02853191,115.0,0.000774,437.88
116,-75.6281251,0.03183531,116.0,0.00075,441.61
117,-75.62815614,0.02581568,117.0,0.000745,445.36
118,-75.62808767,0.02522308,118.0,0.00074,449.07
119,-75.62806615,0.05697908,119.0,0.000779,452.8
120,-75.6281401,0.02694285,120.0,0.000746,456.54
121,-75.62815291,0.02508879,121.0,0.000756,460.34
122,-75.62818242,0.02609493,122.0,0.000755,464.14
123,-75.62744716,0.02558124,123.0,0.000728,467.86
124,-75.62849905,0.03663071,124.0,0.000722,471.62
125,-75.62834278,0.02354768,125.0,0.000712,475.34
126,-75.62838256,0.05161493,126.0,0.000788,479.06
127,-75.62827982,0.02817608,127.0,0.000751,482.78
128,-75.62840125,0.02644921,128.0,0.000746,486.52
129,-75.62877283,0.02630705,129.0,0.000739,490.3
130,-75.62802837,0.02613132,130.0,0.000731,494.03
131,-75.62846953,0.02367708,131.0,0.000803,497.75
132,-75.62828596,0.02620828,132.0,0.000767,501.49
133,-75.62838244,0.03268816,133.0,0.00088,505.26
134,-75.62708196,0.03499125,134.0,0.000805,508.98
135,-75.62856131,0.02634945,135.0,0.000745,512.73
136,-75.62809191,0.02451551,136.0,0.000705,516.46
137,-75.62843738,0.03352614,137.0,0.000722,520.25
138,-75.62858408,0.02720763,138.0,0.000768,524.05
139,-75.62838278,0.02744348,139.0,0.000784,527.79
140,-75.62841708,0.02769174,140.0,0.000869,531.68
141,-75.62790825,0.02821508,141.0,0.000863,536.1
142,-75.62836138,0.02797703,142.0,0.000883,539.82
143,-75.62810834,0.02897599,143.0,0.000799,543.54
144,-75.62841202,0.02728388,144.0,0.000771,547.29
145,-75.62839336,0.02651362,145.0,0.000734,551.02
146,-75.62836438,0.02510418,146.0,0.000774,554.75
147,-75.62749315,0.02624421,147.0,0.000734,558.46
148,-75.62860386,0.02361766,148.0,0.000752,562.19
149,-75.62863745,0.05693286,149.0,0.000851,565.93
150,-75.62868616,0.03253269,150.0,0.000804,569.64
151,-75.62838563,0.02545883,151.0,0.000749,573.36
152,-75.62833189,0.02211055,152.0,0.000768,577.14
153,-75.62823755,0.0231698,153.0,0.000738,580.87
154,-75.62843839,0.03584552,154.0,0.000756,584.66
155,-75.62845754,0.02528151,155.0,0.000758,588.39
156,-75.62860434,0.02222088,156.0,0.000745,592.13
157,-75.62837722,0.02712914,157.0,0.000764,595.85
158,-75.62859363,0.03123394,158.0,0.000832,599.57
159,-75.62804373,0.03510614,159.0,0.000792,603.29
160,-75.62907114,0.02082731,160.0,0.000737,607.07
161,-75.62860617,0.02998697,161.0,0.000804,610.81
162,-75.62861854,0.02757656,162.0,0.00081,614.53
163,-75.6278956,0.02597048,163.0,0.000879,618.24
164,-75.62842274,0.02732599,164.0,0.000922,621.96
165,-75.62787002,0.03376251,165.0,0.000751,625.7
166,-75.62890977,0.02223978,166.0,0.000701,629.41
167,-75.62864912,0.02221077,167.0,0.000738,633.14
168,-75.62838401,0.03567882,168.0,0.0011,636.91
169,-75.62510432,0.040179,169.0,0.000915,640.67
170,-75.62878529,0.02017737,170.0,0.00077,644.46
171,-75.62899035,0.03288261,171.0,0.000931,648.19
172,-75.62750014,0.03359128,172.0,0.000811,651.92
173,-75.62888666,0.02858621,173.0,0.000762,655.64
174,-75.62875409,0.02319593,174.0,0.000844,659.37
175,-75.62868325,0.02223942,175.0,0.000734,663.09
176,-75.62913734,0.03132025,176.0,0.00114,666.85
177,-75.62791333,0.02729414,177.0,0.000817,670.64
178,-75.62885988,0.01831303,178.0,0.000703,674.35
179,-75.62872834,0.02224336,179.0,0.000751,678.07
180,-75.62814092,0.02280846,180.0,0.000777,681.81
181,-75.62879489,0.02395835,181.0,0.000754,685.58
182,-75.62896962,0.01923705,182.0,0.000741,689.3
183,-75.62962283,0.0226428,183.0,0.000722,693.03
184,-75.62854393,0.02254811,184.0,0.000761,696.81
185,-75.62862659,0.02084063,185.0,0.000737,700.58
186,-75.62902993,0.01949854,186.0,0.000767,704.36
187,-75.62902645,0.03804259,187.0,0.000781,708.12
188,-75.62892981,0.01984171,188.0,0.000749,711.86
189,-75.62874327,0.02037035,189.0,0.000757,716.59
190,-75.62853188,0.02337806,190.0,0.000752,720.33
191,-75.62812115,0.02090774,191.0,0.000849,724.07
192,-75.6286878,0.02599581,192.0,0.000793,727.9
193,-75.6291024,0.03294681,193.0,0.000802,731.63
194,-75.62815205,0.02158665,194.0,0.000769,735.35
195,-75.62952867,0.01988402,195.0,0.00073,739.09
196,-75.62864021,0.02069908,196.0,0.00075,742.97
197,-75.62883721,0.02348235,197.0,0.000741,746.71
198,-75.62832902,0.02255234,198.0,0.000808,750.44
199,-75.6284496,0.02061893,199.0,0.000782,754.16
200,-75.62881306,0.01746117,200.0,0.000734,757.99
201,-75.62870974,0.02218752,201.0,0.000812,761.74
202,-75.62847274,0.02150877,202.0,0.000768,765.62
203,-75.62937845,0.02103818,203.0,0.000731,769.37
204,-75.62892092,0.01677929,204.0,0.000743,773.1
205,-75.6292084,0.01750073,205.0,0.000724,776.85
206,-75.62898452,0.01763669,206.0,0.000749,780.57
207,-75.62923039,0.01740745,207.0,0.000738,784.29
208,-75.62897749,0.01751058,208.0,0.000765,788.08
209,-75.62935853,0.01919519,209.0,0.00075,791.8
210,-75.62918406,0.01851858,210.0,0.000767,795.53
211,-75.62897015,0.02035556,211.0,0.00077,799.25
212,-75.62931022,0.01956545,212.0,0.000778,803.13
213,-75.62847893,0.02290224,213.0,0.000866,806.88
214,-75.62844225,0.02043814,214.0,0.000805,810.6
215,-75.62915817,0.01798462,215.0,0.000787,814.31
216,-75.62902443,0.01807758,216.0,0.000732,818.11
217,-75.62865165,0.01981364,217.0,0.000764,821.85
218,-75.62901444,0.01692541,218.0,0.000714,825.71
219,-75.62862483,0.01763795,219.0,0.000765,829.47
220,-75.62868474,0.01912667,220.0,0.000718,833.19
221,-75.62870343,0.01920562,221.0,0.00074,836.91
222,-75.62938794,0.01847654,222.0,0.000754,840.63
223,-75.62905288,0.01848983,223.0,0.000742,844.34
224,-75.62948523,0.01634129,224.0,0.000716,848.13
225,-75.62973545,0.01629101,225.0,0.000748,851.86
226,-75.62918991,0.01893282,226.0,0.000804,855.59
227,-75.62835584,0.09607536,227.0,0.000774,859.35
228,-75.62923406,0.01493642,228.0,0.000737,863.26
229,-75.62922887,0.01743025,229.0,0.00077,867.02
230,-75.62889731,0.01742174,230.0,0.000708,870.77
231,-75.62856069,0.02128495,231.0,0.000734,874.51
232,-75.62942612,0.01735034,232.0,0.000828,878.34
233,-75.62779415,0.02441866,233.0,0.000915,882.08
234,-75.62752133,0.02392126,234.0,0.000802,885.98
235,-75.62896538,0.01669353,235.0,0.000706,889.73
236,-75.62856075,0.01520601,236.0,0.000734,893.45
237,-75.62908321,0.01555219,237.0,0.000752,897.18
238,-75.62929381,0.02031774,238.0,0.000727,900.9
239,-75.62870271,0.01727703,239.0,0.000733,904.65
240,-75.62926215,0.02113741,240.0,0.00081,908.42
241,-75.6288006,0.01760831,241.0,0.000724,912.16
242,-75.62918868,0.02229079,242.0,0.000908,915.88
243,-75.62943724,0.02250897,243.0,0.000799,919.61
244,-75.62917308,0.01802015,244.0,0.000768,923.47
245,-75.62897887,0.01667394,245.0,0.00077,927.2
246,-75.62922617,0.02061382,246.0,0.000753,930.93
247,-75.62920657,0.01496192,247.0,0.000739,934.67
248,-75.62909727,0.01895574,248.0,0.000965,938.49
249,-75.62679568,0.02356536,249.0,0.000828,942.21
250,-75.62860522,0.01515163,250.0,0.000742,946.06
251,-75.62911954,0.01643481,251.0,0.00075,949.81
252,-75.6288206,0.01622279,252.0,0.000723,953.52
253,-75.62938173,0.01794742,253.0,0.000774,957.25
254,-75.62866289,0.01594788,254.0,0.00073,960.98
255,-75.6291111,0.01925929,255.0,0.000707,964.71
256,-75.62935231,0.01486062,256.0,0.000727,968.49
257,-75.62914286,0.01454078,257.0,0.000718,972.22
258,-75.62911355,0.01457042,258.0,0.000769,975.94
259,-75.62895241,0.02697317,259.0,0.000731,979.66
260,-75.62857309,0.01477244,260.0,0.000753,983.54
261,-75.62838108,0.01608408,261.0,0.000759,987.28
262,-75.62862449,0.01652138,262.0,0.00076,991.01
263,-75.62849071,0.01644387,263.0,0.000762,994.75
264,-75.62924956,0.01400497,264.0,0.000722,998.55
265,-75.62968266,0.0150016,265.0,0.00074,1002.27
